amount,average_transaction_amount,amount_deviation,transaction_hour,transaction_day,transactions_last_10_minutes,transaction_frequency,is_new_device,is_new_location,merchant_risk,is_fraud
3928.64,4500.0,0.87,15,1,0,10,0,0,0,0
2938.15,4500.0,0.65,12,1,0,42,0,0,0,0
4066.7,8000.0,0.51,21,6,0,47,0,0,0,0
16163.81,12000.0,1.35,16,16,0,34,0,0,0,0
4543.69,6000.0,0.76,18,17,0,47,0,0,0,0
2084.3,2500.0,0.83,10,5,0,27,0,0,0,0
33485.07,6000.0,5.58,9,8,4,18,1,0,1,0
2733.89,1500.0,1.82,8,11,0,27,0,0,0,0
7445.43,12000.0,0.62,21,13,0,12,0,0,0,0
8403.81,8000.0,1.05,17,8,0,19,0,0,0,0
3943.02,4500.0,0.88,10,1,0,14,0,0,0,0
10438.76,6000.0,1.74,11,17,1,33,0,0,0,0
1895.55,1500.0,1.26,15,7,0,12,0,0,0,0
839.9,1500.0,0.56,10,11,0,6,0,0,1,0
29235.88,8000.0,3.65,16,21,3,6,0,0,2,0
23779.22,12000.0,1.98,20,16,0,24,0,0,0,0
2013.58,2000.0,1.01,10,4,1,29,1,0,0,0
5733.58,4500.0,1.27,1,18,0,16,0,0,1,0
1744.81,2000.0,0.87,10,12,0,27,0,0,0,0
4077.62,3000.0,1.36,9,9,0,44,0,0,1,0
60443.41,2000.0,30.22,20,14,6,49,1,0,0,1
6775.15,1500.0,4.52,17,11,4,49,0,1,1,0
10302.57,8000.0,1.29,14,18,0,47,0,0,0,0
9893.17,12000.0,0.82,9,22,0,42,0,0,0,0
54708.54,12000.0,4.56,17,13,5,5,1,1,0,0
5692.93,6000.0,0.95,18,3,0,47,0,0,0,0
4838.41,3000.0,1.61,8,18,0,26,0,0,0,0
6857.86,6000.0,1.14,18,20,0,25,0,0,0,0
5417.07,8000.0,0.68,12,25,0,28,0,0,0,0
2828.69,2000.0,1.41,9,24,0,10,0,0,1,0
15207.6,3000.0,5.07,19,10,5,22,1,0,0,0
2719.82,2500.0,1.09,18,11,0,42,0,0,0,0
1707.49,2000.0,0.85,13,14,0,14,0,0,1,0
1462.7,3000.0,0.49,11,6,0,49,0,0,0,0
936.84,1500.0,0.62,9,8,0,33,0,0,0,0
7138.17,6000.0,1.19,8,4,0,10,0,0,0,0
1075.19,1500.0,0.72,10,6,0,16,0,0,0,0
4729.03,6000.0,0.79,18,14,1,23,0,0,1,0
1615.83,2500.0,0.65,13,22,0,11,0,0,0,0
15943.15,8000.0,1.99,10,26,1,6,0,0,0,0
32668.48,8000.0,4.08,18,26,4,45,0,1,1,0
5653.54,3000.0,1.88,15,25,0,25,0,0,0,0
28097.41,6000.0,4.68,15,19,3,8,1,0,1,0
2266.55,2500.0,0.91,7,10,0,6,0,0,0,0
31275.84,6000.0,5.21,18,24,4,49,1,1,1,0
9871.55,12000.0,0.82,13,17,0,42,0,0,1,0
1220.22,2000.0,0.61,17,12,1,8,0,0,1,0
3647.42,4500.0,0.81,10,26,0,37,0,0,1,0
1874.54,3000.0,0.62,19,26,1,26,0,0,0,0
4453.55,4500.0,0.99,14,24,0,14,0,0,0,0
432.8,1500.0,0.29,19,8,0,32,0,0,0,0
4813.53,6000.0,0.8,17,4,0,16,0,0,1,0
8844.38,8000.0,1.11,19,3,0,12,0,0,0,0
3086.5,2500.0,1.23,15,2,0,26,0,0,0,0
21732.15,12000.0,1.81,7,11,0,32,0,0,0,0
66078.97,3000.0,22.03,23,23,8,49,1,1,1,1
13085.54,8000.0,1.64,17,15,0,5,0,0,0,0
8580.22,6000.0,1.43,8,25,0,5,0,0,0,0
2005.47,1500.0,1.34,11,5,0,29,0,0,0,0
2016.78,2000.0,1.01,16,11,0,49,0,0,0,0
8644.35,2000.0,4.32,10,19,4,25,1,1,2,0
2596.71,3000.0,0.87,19,6,1,32,0,0,1,0
2085.51,1500.0,1.39,19,20,0,29,0,0,0,0
11256.33,3000.0,3.75,20,18,5,42,1,0,2,0
4683.16,3000.0,1.56,15,27,0,36,0,0,0,0
3552.38,2500.0,1.42,8,10,0,32,1,0,0,0
4476.51,4500.0,0.99,12,21,0,31,0,0,0,0
16340.89,3000.0,5.45,10,24,3,34,0,1,0,0
1045.82,1500.0,0.7,14,23,0,34,0,0,2,0
7353.59,6000.0,1.23,17,21,0,9,0,0,0,0
1280.47,1500.0,0.85,11,10,1,40,0,0,1,0
12854.68,3000.0,4.28,8,14,3,30,1,1,2,0
2342.48,2500.0,0.94,11,28,1,19,0,0,0,0
4690.05,8000.0,0.59,21,25,0,22,0,0,2,0
2600.83,3000.0,0.87,17,26,0,22,0,0,1,0
9360.02,6000.0,1.56,9,22,0,44,0,0,0,0
2279.35,2000.0,1.14,3,12,0,35,0,0,0,0
2166.1,1500.0,1.44,13,5,0,19,1,0,0,0
1986.04,1500.0,1.32,12,15,0,32,0,0,2,0
14258.93,8000.0,1.78,11,21,0,23,0,0,0,0
57135.29,2500.0,22.85,17,5,3,48,0,0,2,1
8855.49,2000.0,4.43,10,4,4,25,0,1,0,0
5759.8,4500.0,1.28,12,20,0,46,0,0,1,0
3339.29,3000.0,1.11,11,8,0,7,0,0,0,0
8403.61,8000.0,1.05,19,8,1,39,0,0,0,0
14572.52,3000.0,4.86,5,5,5,31,1,1,1,0
1182.57,1500.0,0.79,16,10,0,13,0,0,0,0
2472.77,2500.0,0.99,10,22,0,25,0,0,0,0
1823.05,2000.0,0.91,21,23,0,35,0,0,0,0
14036.53,8000.0,1.75,12,6,0,28,0,0,0,0
6109.71,1500.0,4.07,12,9,3,50,1,0,2,0
3864.25,3000.0,1.29,20,5,0,48,0,0,0,0
4673.2,6000.0,0.78,11,14,0,26,0,0,0,0
3595.13,6000.0,0.6,10,24,0,49,0,0,2,0
5818.63,8000.0,0.73,12,21,1,47,0,0,0,0
27195.32,1500.0,18.13,23,28,6,11,1,1,2,1
9912.9,12000.0,0.83,10,16,0,47,0,0,0,0
10350.17,2500.0,4.14,8,18,4,37,1,0,1,0
6114.05,4500.0,1.36,10,22,0,39,0,0,0,0
11422.87,12000.0,0.95,16,22,1,24,0,0,0,0
837.48,1500.0,0.56,21,16,1,9,0,0,0,0
13274.03,12000.0,1.11,11,2,2,6,0,0,0,0
1853.11,1500.0,1.24,19,19,0,14,0,0,0,0
43744.57,3000.0,14.58,2,14,6,5,1,1,2,1
14531.03,12000.0,1.21,13,2,0,9,0,0,0,0
4952.55,6000.0,0.83,10,12,0,34,0,0,1,0
6116.02,8000.0,0.76,19,12,0,31,0,0,0,0
19510.81,12000.0,1.63,8,13,1,42,0,0,0,0
4448.86,2000.0,2.22,15,4,1,27,0,0,1,0
4709.84,8000.0,0.59,5,6,0,44,0,0,0,0
4928.0,6000.0,0.82,16,5,1,12,0,0,0,0
18474.93,12000.0,1.54,20,22,0,23,0,0,0,0
1599.91,4500.0,0.36,9,28,0,33,0,0,0,0
2317.61,2000.0,1.16,8,14,0,46,0,0,0,0
1079.85,2000.0,0.54,11,8,0,24,0,0,1,0
5774.97,4500.0,1.28,12,3,0,41,0,0,0,0
2808.99,2500.0,1.12,11,26,0,41,0,0,0,0
2272.09,6000.0,0.38,7,5,1,33,0,0,0,0
2645.02,2500.0,1.06,9,18,0,36,0,0,0,0
10143.56,12000.0,0.85,16,28,0,32,0,1,0,0
68154.3,12000.0,5.68,11,2,5,41,1,1,2,0
48437.96,12000.0,4.04,11,6,5,27,1,0,2,0
8966.3,12000.0,0.75,17,26,0,9,0,0,1,0
20178.07,12000.0,1.68,17,6,0,42,0,0,0,0
13423.61,2000.0,6.71,21,4,6,45,1,1,2,1
1989.75,1500.0,1.33,11,15,1,22,0,0,0,0
1938.69,2000.0,0.97,8,9,0,31,0,0,0,0
2808.02,3000.0,0.94,8,11,0,14,0,0,0,0
1240.44,1500.0,0.83,17,20,0,17,0,0,0,0
77301.04,3000.0,25.77,2,25,8,44,1,1,2,1
30287.81,3000.0,10.1,2,5,3,18,1,1,2,1
1996.09,2500.0,0.8,19,19,0,48,1,0,0,0
4107.84,6000.0,0.68,12,12,0,42,0,0,0,0
1875.81,2500.0,0.75,11,19,0,18,0,0,1,0
2558.95,2500.0,1.02,17,25,0,19,0,0,0,0
1010.12,2000.0,0.51,13,21,0,33,0,0,0,0
12207.92,8000.0,1.53,12,16,1,9,0,0,0,0
16667.21,8000.0,2.08,12,24,1,24,0,0,0,0
6407.9,4500.0,1.42,10,9,0,17,0,0,0,0
1203.95,2000.0,0.6,14,7,0,20,0,0,1,0
1239.81,2000.0,0.62,11,10,0,6,0,0,0,0
9743.27,2500.0,3.9,13,3,4,16,0,1,1,0
1789.68,1500.0,1.19,16,20,0,20,0,0,0,0
7118.08,1500.0,4.75,16,16,4,5,1,0,1,0
4994.8,8000.0,0.62,15,18,0,16,0,0,0,0
1753.21,1500.0,1.17,16,21,0,50,0,0,0,0
2962.44,2000.0,1.48,14,13,0,33,0,0,0,0
27930.65,6000.0,4.66,0,27,4,34,0,1,1,0
13888.04,12000.0,1.16,12,13,0,15,0,0,0,0
1829.77,2000.0,0.91,18,18,0,26,0,0,0,0
6846.34,6000.0,1.14,6,10,0,43,0,0,1,0
838.53,1500.0,0.56,19,28,0,44,0,0,0,0
1203.03,2000.0,0.6,1,4,0,49,1,0,0,0
6260.9,12000.0,0.52,13,2,0,30,0,0,0,0
6100.77,8000.0,0.76,9,24,0,14,0,0,0,0
2062.43,1500.0,1.37,8,13,0,50,0,0,0,0
23964.99,4500.0,5.33,19,10,5,39,1,0,1,0
1984.06,2500.0,0.79,13,2,1,25,0,0,0,0
997.71,1500.0,0.67,16,9,1,26,0,0,0,0
2346.73,2000.0,1.17,17,15,0,10,0,0,0,0
4238.8,3000.0,1.41,13,15,0,25,0,0,0,0
18653.47,12000.0,1.55,18,22,0,39,0,0,0,0
6037.1,8000.0,0.75,10,18,0,43,0,0,0,0
3936.34,4500.0,0.87,16,24,0,45,0,0,0,0
7631.37,6000.0,1.27,11,28,0,45,0,0,2,0
10980.35,12000.0,0.92,17,3,1,44,0,0,0,0
1504.51,3000.0,0.5,18,13,0,48,0,0,0,0
2905.86,2500.0,1.16,19,16,0,36,0,0,1,0
9636.48,8000.0,1.2,15,7,0,7,0,0,0,0
30449.32,8000.0,3.81,15,26,3,43,0,0,2,0
2949.3,4500.0,0.66,18,2,0,31,0,0,0,0
2551.84,2500.0,1.02,11,11,0,44,0,0,0,0
3190.55,2000.0,1.6,10,8,0,41,0,0,0,0
6285.17,1500.0,4.19,11,25,3,14,1,1,0,0
12921.22,12000.0,1.08,21,3,0,47,0,0,0,0
7602.86,1500.0,5.07,10,4,5,31,1,0,2,1
765.31,1500.0,0.51,14,16,0,17,0,0,1,0
24801.92,12000.0,2.07,16,26,0,11,0,0,0,0
4902.11,4500.0,1.09,8,5,1,48,0,0,2,0
2980.32,3000.0,0.99,11,10,0,24,0,0,0,0
6634.37,6000.0,1.11,6,3,0,26,0,0,1,0
4044.51,2000.0,2.02,15,10,0,8,0,0,0,0
2845.69,2500.0,1.14,12,25,0,18,0,0,0,0
4109.99,2500.0,1.64,8,6,0,40,0,0,0,0
1147.49,2000.0,0.57,7,18,0,19,1,0,1,0
13878.78,3000.0,4.63,9,16,5,23,1,1,0,0
2721.05,4500.0,0.6,12,16,1,33,0,0,0,0
14147.08,12000.0,1.18,10,17,0,15,0,0,0,0
26743.59,6000.0,4.46,15,14,3,47,1,1,0,0
7051.66,12000.0,0.59,17,20,0,50,0,0,0,0
7348.53,6000.0,1.22,19,28,1,41,0,0,0,0
2308.16,2500.0,0.92,13,1,0,49,0,0,0,0
1473.67,2000.0,0.74,11,21,0,39,0,0,0,0
2957.74,2500.0,1.18,16,2,0,20,1,0,0,0
5454.14,4500.0,1.21,17,27,0,17,0,0,0,0
9955.55,12000.0,0.83,14,6,0,33,0,0,0,0
13282.27,8000.0,1.66,18,7,0,19,0,0,0,0
12606.09,6000.0,2.1,5,27,0,26,0,0,0,0
1198.44,1500.0,0.8,10,28,1,30,0,0,0,0
24349.05,4500.0,5.41,17,6,4,11,0,0,1,0
1961.88,2000.0,0.98,16,16,0,21,0,0,1,0
2754.57,6000.0,0.46,18,28,0,18,0,0,0,0
8219.92,6000.0,1.37,18,9,0,36,0,0,0,0
42205.15,8000.0,5.28,17,25,4,17,1,1,1,0
16405.87,12000.0,1.37,13,12,0,49,0,0,0,0
1585.54,1500.0,1.06,19,5,0,45,0,0,1,0
3895.13,2500.0,1.56,19,28,1,44,0,0,0,0
4582.87,4500.0,1.02,12,25,1,36,0,0,0,0
6254.3,6000.0,1.04,11,11,1,15,0,1,0,0
1232.09,1500.0,0.82,14,17,0,47,0,0,0,0
6362.24,4500.0,1.41,19,6,0,27,0,0,0,0
9003.47,6000.0,1.5,18,3,0,18,0,0,0,0
1906.12,2000.0,0.95,6,8,0,17,0,0,0,0
1087.31,1500.0,0.72,19,1,0,30,0,0,2,0
4967.29,2500.0,1.99,18,22,0,18,0,0,0,0
15594.94,12000.0,1.3,17,18,0,11,0,0,1,0
6499.27,4500.0,1.44,13,1,0,18,0,0,0,0
10701.62,4500.0,2.38,8,4,0,6,0,0,1,0
10814.32,2500.0,4.33,8,15,5,19,1,1,2,1
3099.88,3000.0,1.03,18,4,0,48,0,0,0,0
2341.4,2000.0,1.17,12,19,0,32,0,0,0,0
1979.29,1500.0,1.32,23,21,0,24,0,0,0,0
5878.2,12000.0,0.49,21,5,0,30,0,0,0,0
7412.89,8000.0,0.93,19,9,1,12,0,0,0,0
3643.57,4500.0,0.81,18,25,0,42,0,0,0,0
2537.74,2500.0,1.02,16,7,0,15,0,0,0,0
3103.22,2500.0,1.24,12,16,0,16,0,0,0,0
13550.97,3000.0,4.52,10,11,3,5,1,0,2,0
1988.79,3000.0,0.66,10,1,0,46,0,0,0,0
6090.77,8000.0,0.76,14,11,0,42,0,0,0,0
2345.39,6000.0,0.39,15,28,0,12,0,0,0,0
15941.1,12000.0,1.33,10,25,0,40,0,0,1,0
1112.46,1500.0,0.74,12,1,0,24,0,0,0,0
1763.85,2500.0,0.71,12,4,1,7,0,0,0,0
2279.7,3000.0,0.76,15,2,0,31,0,0,0,0
1598.74,2000.0,0.8,13,3,0,34,0,0,0,0
10540.73,8000.0,1.32,17,1,0,49,0,0,0,0
58587.2,12000.0,4.88,7,27,3,49,0,1,1,0
9012.46,8000.0,1.13,10,7,0,6,0,0,0,0
3239.27,3000.0,1.08,18,24,0,26,1,0,0,0
4471.66,6000.0,0.75,8,23,0,19,0,1,1,0
38190.13,8000.0,4.77,9,17,5,28,1,0,1,0
34556.15,6000.0,5.76,8,8,5,10,1,0,1,0
8789.3,6000.0,1.46,10,11,0,6,0,0,0,0
11606.76,2500.0,4.64,14,13,5,5,1,0,2,0
5323.7,8000.0,0.67,13,3,1,50,0,0,0,0
4018.0,2500.0,1.61,11,17,0,42,0,0,0,0
3080.06,2500.0,1.23,13,24,0,17,0,0,0,0
1702.2,2000.0,0.85,13,17,0,38,0,0,0,0
23906.13,4500.0,5.31,8,6,4,17,0,0,1,0
7269.2,1500.0,4.85,12,2,3,5,1,0,1,0
15056.66,8000.0,1.88,10,2,0,11,0,0,1,0
906.69,2000.0,0.45,16,24,0,33,0,0,0,0
863.21,2500.0,0.35,7,16,0,38,0,0,1,0
40502.4,8000.0,5.06,19,17,4,12,1,1,1,0
6607.24,6000.0,1.1,9,4,0,19,0,0,1,0
1406.61,2000.0,0.7,20,5,0,19,0,0,0,0
5571.93,2500.0,2.23,11,20,0,12,0,0,0,0
7472.02,4500.0,1.66,18,2,0,15,1,0,0,0
8122.09,4500.0,1.8,9,7,0,21,0,0,0,0
5988.82,6000.0,1.0,7,4,0,31,0,0,0,0
63349.21,12000.0,5.28,12,3,4,10,1,0,1,0
2445.93,1500.0,1.63,15,5,0,50,0,0,0,0
6881.29,8000.0,0.86,11,9,0,13,0,0,0,0
9919.98,12000.0,0.83,11,15,0,43,0,0,0,0
5499.31,3000.0,1.83,10,11,0,7,0,0,1,0
25603.81,6000.0,4.27,10,21,5,36,1,1,1,0
6848.97,6000.0,1.14,10,15,0,31,0,0,0,0
6075.02,6000.0,1.01,19,15,1,5,0,1,0,0
3839.18,2500.0,1.54,7,1,0,33,0,0,0,0
11979.78,2500.0,4.79,13,23,4,19,1,1,1,0
4644.21,6000.0,0.77,13,1,0,15,0,0,2,0
2252.08,2500.0,0.9,15,24,0,43,0,0,0,0
9426.78,6000.0,1.57,13,20,0,48,0,0,0,0
2699.5,2000.0,1.35,11,10,1,34,0,0,0,0
3640.69,2500.0,1.46,18,11,0,10,0,0,0,0
5205.66,6000.0,0.87,13,9,0,9,1,0,0,0
1449.17,3000.0,0.48,19,27,0,15,0,0,0,0
3976.16,3000.0,1.33,18,26,0,42,0,0,0,0
803.87,1500.0,0.54,1,21,1,47,0,0,0,0
2597.61,2500.0,1.04,14,27,2,29,0,0,0,0
2170.51,2500.0,0.87,13,14,0,18,0,0,1,0
5987.07,1500.0,3.99,14,6,3,49,1,0,0,0
9484.54,12000.0,0.79,6,17,0,20,0,0,0,0
2596.6,2000.0,1.3,15,12,0,24,0,0,0,0
2322.9,2000.0,1.16,18,5,0,5,0,0,0,0
11948.22,2000.0,5.97,21,1,4,41,0,1,2,0
7867.3,2000.0,3.93,8,11,3,25,1,0,1,0
2678.29,2500.0,1.07,22,2,0,26,0,0,0,0
10437.82,12000.0,0.87,6,12,0,42,0,0,1,0
5549.14,4500.0,1.23,16,23,0,21,0,0,1,0
7958.3,12000.0,0.66,10,11,0,40,0,0,0,0
1292.4,1500.0,0.86,12,24,0,6,0,0,0,0
3561.92,2000.0,1.78,9,1,0,7,0,0,0,0
5159.19,4500.0,1.15,20,2,0,48,0,0,0,0
1747.18,1500.0,1.16,12,4,0,29,0,0,0,0
59554.42,12000.0,4.96,15,8,5,13,0,1,1,0
4817.83,4500.0,1.07,8,13,0,31,0,0,0,0
2654.27,1500.0,1.77,10,22,0,25,0,0,0,0
2026.11,2000.0,1.01,9,1,0,21,0,0,0,0
6908.75,6000.0,1.15,9,10,2,41,0,0,0,0
1223.09,1500.0,0.82,19,8,0,45,0,0,0,0
6481.67,6000.0,1.08,8,24,0,12,1,0,0,0
8878.44,1500.0,5.92,21,10,3,23,1,0,2,1
10762.52,6000.0,1.79,14,10,0,5,0,0,0,0
4714.74,6000.0,0.79,11,1,0,12,0,0,0,0
2023.06,2500.0,0.81,13,9,0,46,0,0,0,0
8740.37,6000.0,1.46,13,26,0,8,0,0,0,0
2245.44,2000.0,1.12,10,11,0,32,0,0,0,0
4660.81,6000.0,0.78,15,18,0,9,0,0,0,0
5971.94,6000.0,1.0,18,6,0,17,0,0,0,0
6244.02,4500.0,1.39,17,25,0,15,0,0,1,0
12127.28,8000.0,1.52,18,1,0,43,0,0,0,0
13041.21,12000.0,1.09,18,22,0,46,0,0,0,0
2232.82,1500.0,1.49,14,13,0,29,0,0,0,0
4072.99,3000.0,1.36,19,6,0,20,0,0,2,0
12379.4,12000.0,1.03,18,20,0,24,0,0,0,0
7348.98,8000.0,0.92,20,19,0,42,0,0,0,0
1572.53,1500.0,1.05,14,6,0,35,0,0,0,0
1119.78,1500.0,0.75,12,22,2,44,1,0,0,0
771.04,1500.0,0.51,9,7,0,45,0,0,0,0
2061.23,3000.0,0.69,10,26,0,45,0,0,0,0
2655.48,3000.0,0.89,9,5,0,17,0,0,0,0
6282.45,6000.0,1.05,12,5,2,30,0,0,0,0
7063.24,1500.0,4.71,11,19,4,48,1,0,2,0
3196.32,6000.0,0.53,19,20,0,19,0,0,0,0
3038.55,4500.0,0.68,14,17,0,35,0,0,0,0
29437.93,8000.0,3.68,8,8,3,50,1,0,1,0
3548.37,2500.0,1.42,17,17,0,31,0,0,0,0
8170.82,8000.0,1.02,16,6,0,35,0,0,0,0
1247.53,1500.0,0.83,13,11,0,38,0,0,0,0
4197.56,4500.0,0.93,18,13,0,31,0,0,0,0
3324.73,2000.0,1.66,8,10,0,5,0,0,0,0
1791.13,4500.0,0.4,17,25,0,27,0,0,0,0
1904.05,1500.0,1.27,16,24,0,30,0,0,0,0
7554.54,6000.0,1.26,9,27,0,22,0,0,0,0
6571.72,4500.0,1.46,10,10,0,47,0,0,0,0
4011.48,4500.0,0.89,7,23,0,48,0,0,0,0
3660.42,2000.0,1.83,20,25,0,13,0,0,0,0
7346.07,12000.0,0.61,16,20,0,39,0,0,1,0
2301.5,1500.0,1.53,1,20,0,25,0,0,0,0
4402.89,4500.0,0.98,7,3,0,36,0,0,0,0
10394.31,2000.0,5.2,19,18,5,48,0,0,1,0
1757.73,3000.0,0.59,18,9,0,6,0,0,0,0
5766.4,1500.0,3.84,16,9,4,26,1,1,1,0
3617.39,4500.0,0.8,12,22,0,13,0,0,0,0
12461.18,3000.0,4.15,19,27,11,29,1,0,1,1
11768.33,2000.0,5.88,21,4,3,12,1,0,2,0
14097.03,12000.0,1.17,18,6,0,44,0,0,1,0
10214.45,12000.0,0.85,15,15,0,8,0,0,0,0
9941.6,6000.0,1.66,16,3,0,31,0,0,0,0
2866.04,1500.0,1.91,10,10,0,15,0,0,0,0
4173.09,4500.0,0.93,17,10,0,18,0,0,0,0
11968.68,2000.0,5.98,10,22,3,23,1,1,2,0
4586.99,4500.0,1.02,13,27,0,8,0,0,0,0
19563.49,12000.0,1.63,14,5,0,45,0,0,0,0
11702.56,8000.0,1.46,15,25,0,40,0,0,0,0
2833.57,2500.0,1.13,13,12,1,41,0,0,0,0
4228.46,4500.0,0.94,13,19,0,30,0,0,0,0
1803.87,2500.0,0.72,16,4,0,27,0,0,0,0
4116.59,2500.0,1.65,10,11,0,14,0,0,0,0
11382.3,8000.0,1.42,8,28,0,31,1,0,0,0
9547.58,8000.0,1.19,9,10,0,28,0,0,0,0
3155.16,2500.0,1.26,7,6,0,19,0,0,0,0
2519.98,2500.0,1.01,14,21,1,39,0,0,2,0
2140.07,2500.0,0.86,6,5,0,36,0,0,2,0
1897.45,1500.0,1.26,6,19,0,18,0,1,0,0
3096.54,3000.0,1.03,17,23,2,32,0,0,0,0
29023.57,8000.0,3.63,14,1,5,23,1,0,1,0
11638.08,2500.0,4.66,9,25,4,29,0,0,1,0
4823.14,3000.0,1.61,23,19,0,7,0,0,1,0
1135.1,2500.0,0.45,11,3,0,11,0,0,0,0
10485.58,8000.0,1.31,16,25,0,40,0,0,0,0
1444.38,2000.0,0.72,9,21,0,5,0,0,0,0
6738.59,2500.0,2.7,11,14,11,14,0,1,2,1
2289.34,3000.0,0.76,17,1,0,46,0,0,2,0
5144.75,4500.0,1.14,8,8,0,30,0,0,2,0
2797.73,2500.0,1.12,17,24,0,25,0,0,0,0
6569.94,1500.0,4.38,21,20,4,16,0,0,1,0
2081.08,2000.0,1.04,19,16,0,13,0,0,0,0
5032.99,8000.0,0.63,13,25,0,5,0,0,0,0
46289.49,4000.0,11.57,1,15,6,40,1,1,2,1
4686.34,8000.0,0.59,17,21,0,27,0,0,0,0
11017.17,12000.0,0.92,6,22,0,48,0,0,0,0
8148.3,8000.0,1.02,19,14,0,15,0,0,0,0
4401.17,6000.0,0.73,14,10,0,35,0,1,0,0
1455.55,1500.0,0.97,9,15,0,7,0,0,0,0
17439.45,12000.0,1.45,16,8,0,27,0,0,0,0
12115.25,12000.0,1.01,14,10,1,50,0,0,0,0
4355.78,3000.0,1.45,17,20,0,29,0,0,0,0
7488.63,12000.0,0.62,0,4,0,27,0,0,1,0
2198.25,3000.0,0.73,8,20,0,48,0,0,0,0
5803.2,6000.0,0.97,15,3,0,37,0,0,0,0
3506.14,3000.0,1.17,6,8,0,45,0,0,0,0
12371.91,8000.0,1.55,17,24,0,19,0,0,0,0
4089.98,6000.0,0.68,10,16,0,50,0,0,0,0
1085.85,1500.0,0.72,8,26,1,34,0,0,0,0
5238.96,4500.0,1.16,16,19,0,6,0,0,0,0
6084.49,8000.0,0.76,15,18,0,19,0,0,0,0
2468.62,2500.0,0.99,14,11,1,12,0,0,0,0
7634.3,8000.0,0.95,19,20,0,10,0,0,1,0
2490.27,3000.0,0.83,18,27,0,41,0,0,0,0
16615.08,12000.0,1.38,12,17,2,11,0,0,0,0
3117.63,4500.0,0.69,14,22,0,45,0,0,0,0
12114.88,2500.0,4.85,18,13,5,7,1,0,2,0
3607.82,3000.0,1.2,18,9,0,38,0,0,0,0
1990.32,2000.0,1.0,18,21,0,43,0,0,0,0
18924.93,8000.0,2.37,8,25,0,10,0,0,0,0
1498.18,2000.0,0.75,10,1,0,37,0,0,0,0
16615.35,3000.0,5.54,18,12,3,23,0,1,0,0
9222.11,8000.0,1.15,13,17,1,46,0,0,1,0
16728.43,12000.0,1.39,10,22,0,33,0,0,0,0
59192.12,12000.0,4.93,9,23,3,32,1,0,1,0
4819.39,6000.0,0.8,9,8,0,49,0,0,0,0
7409.36,4500.0,1.65,11,28,2,12,0,0,0,0
4828.18,4500.0,1.07,21,25,0,27,0,0,0,0
7388.2,12000.0,0.62,14,27,0,40,0,0,0,0
2422.6,2500.0,0.97,13,3,0,47,0,1,0,0
7052.18,4500.0,1.57,9,2,1,38,0,0,0,0
4218.55,4500.0,0.94,9,21,0,22,0,0,1,0
656.82,2000.0,0.33,13,4,1,50,0,0,0,0
11501.6,8000.0,1.44,17,25,0,34,0,0,0,0
3625.86,2000.0,1.81,9,20,0,50,0,0,0,0
8993.28,12000.0,0.75,9,4,0,26,0,0,0,0
2048.11,1500.0,1.37,12,23,0,19,0,0,0,0
33306.36,2000.0,16.65,3,4,6,29,1,1,2,1
1868.43,2500.0,0.75,22,6,0,8,0,0,0,0
15129.56,2500.0,6.05,0,15,8,28,1,1,2,1
12599.47,12000.0,1.05,21,19,0,30,0,0,0,0
3169.36,3000.0,1.06,17,20,0,32,0,0,0,0
5308.17,3000.0,1.77,17,26,0,25,0,0,0,0
10139.96,8000.0,1.27,11,12,0,14,0,0,0,0
1018.56,2000.0,0.51,10,23,1,39,0,0,0,0
3768.69,2500.0,1.51,10,10,0,23,0,0,0,0
10102.6,4500.0,2.25,0,9,0,31,0,0,0,0
2261.14,3000.0,0.75,14,5,0,9,0,1,0,0
3233.41,3000.0,1.08,13,13,0,20,0,0,0,0
1767.44,3000.0,0.59,17,9,0,40,0,0,1,0
68235.11,12000.0,5.69,12,24,4,34,0,0,1,0
6711.31,6000.0,1.12,14,9,0,40,0,0,0,0
5722.98,2000.0,2.86,7,8,12,36,1,0,1,1
848.29,2000.0,0.42,7,1,0,37,0,0,0,0
23364.25,4500.0,5.19,15,19,4,40,1,0,1,0
1395.0,2000.0,0.7,18,12,0,19,0,0,0,0
25930.25,4500.0,5.76,12,16,4,44,1,1,2,0
4015.29,8000.0,0.5,16,21,0,13,0,0,0,0
1977.44,1500.0,1.32,9,19,0,28,1,0,0,0
14559.4,12000.0,1.21,8,24,1,42,0,0,0,0
1732.1,2500.0,0.69,18,28,0,13,0,0,0,0
10048.65,2500.0,4.02,12,28,4,38,1,1,1,0
2248.65,1500.0,1.5,2,15,0,43,0,0,1,0
4054.1,4500.0,0.9,7,12,0,10,0,0,0,0
4499.01,4500.0,1.0,21,9,0,10,0,1,1,0
11418.13,12000.0,0.95,17,9,0,25,0,0,0,0
4865.58,3000.0,1.62,9,21,0,47,0,0,0,0
4885.56,3000.0,1.63,7,16,0,19,0,0,0,0
3894.81,4500.0,0.87,14,11,0,13,0,0,0,0
5900.87,6000.0,0.98,14,13,0,15,0,0,0,0
9730.77,8000.0,1.22,15,19,0,34,0,0,0,0
2943.61,2500.0,1.18,18,9,0,7,0,0,0,0
2154.98,2000.0,1.08,10,4,0,26,0,0,0,0
1884.47,1500.0,1.26,11,22,0,22,0,0,0,0
2167.59,2000.0,1.08,10,15,0,6,0,0,2,0
7697.73,12000.0,0.64,7,8,0,33,0,0,0,0
